Date,Product Link,Product Name,Brand,Star Rating,Number of Ratings,Original Price,Offer Price,Best Sellers Rank,Technical Details,Description
2/19/2023,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Mjg0NDc0MzY1MzIyMzk0OjE2NzY3OTAwNTI6c3BfbXRmOjIwMDQxODk2MjcyODk4OjowOjo&url=%2FPHILIPS-Digital-HD9252-90-Technology%2Fdp%2FB097RJ867P%2Fref%3Dsr_1_43_sspa%3Fcrid%3D3EWKFR0AZLVMY%26keywords%3Dair%2Bfryer%26qid%3D1676790052%26sprefix%3Dair%2Bfryer%252Caps%252C3150%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"        PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large       ",Not Available,4.3,"3,126","12,595","9,399.00",Not Available,{},"['PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, Air Fry, Roast, Bake, Grill, Reheat 7 Pre-set Menu, 1400W, with dishwasher safe 4.1 Liter basket, Patented Rapid Air Technology, Starfish design, 360 °even frying, Black', 'Philips is India’s No.1 Airfryer brand (Source: Euromonitor International Limited; Consumer Appliances 2021ED)', 'GUILT-FREE FOOD WITH 90% LESS OIL: With PATENTED RAPID AIR TECHNOLOGY Philips Air Fryer delivers all the crunch and tenderness of deep-frying with 90% less oil.', 'TECHNOLOGY: Patented Rapid Air technology with unique starfish design pan ensures evenly fried results without flipping the food', 'ONE-TOUCH DIGITAL PANEL: The Digital Touch Panel consists of 7 preset cooking functions and Keep Warm Function. Try new recipes at the touch of a button with preset cooking time and temperature settings.', 'NUTRIU APP: Get 200+ Indian and global recipes and some from celebrity Chef Ranveer Brar by downloading free NutriU App (IOS & Android).', 'RECIPES MADE EASY: Make paneer or chicken tikka, pizza, grilled vegetables, Samosas, Kabab/Cutlet, Chicken Nuggets, Cakes/muffins and much more at touch of a button.']"
2/19/2023,https://www.amazon.in/Belity-Intellect-Multifunctional-Intelligent-Temperature/dp/B09JLKZM1Y/ref=sr_1_133?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790090&sprefix=air+fryer%2Caps%2C3150&sr=8-133,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/19/2023,https://www.amazon.in/Air-Fryer-Oven-Adjustable-Temperature/dp/B09MD7RK56/ref=sr_1_127?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790084&sprefix=air+fryer%2Caps%2C3150&sr=8-127,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/19/2023,https://www.amazon.in/AmazonBasics-Litre-1700-Fryer-Touchscreen/dp/B0842CVYNS/ref=sr_1_20?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790046&sprefix=air+fryer%2Caps%2C3150&sr=8-20,"        Amazon Basics 1700 W Digital Air Fryer with Touchscreen Panel | 5.5 Litre Non Stick Basket with Metallic Interior| 8 Pre Set Functions Including Air Fry, Roasting, Baking and Grilling       ",Not Available,5,642,"11,000","6,299.00",Not Available,{},"['Easy to use AmazonBasics 5.5 Litre 1700 Watt Air Fryer with 8 Pre-set functions to cook food with less oil; ideal for air frying, roasting, baking and grilling;Can be used to make samosas, pakodas, wafers, nuggets, chicken wings, French fries and much more. Comes with LCD Touch Panel to set temperature and time. Temperature range of 80 - 220 Degree Celsius and Timer range of up to 1 hour', 'Tested in International lab against international protocols; All food contact materials are thoroughly tested to ensure safety for food contact;Made from food grade Materials; .4t Aluminium plated frying basket', 'Also comes with a dehydrate function to preserve food; especially useful for people on raw food diets;Comes with electronic thermostat; fryer shuts off automatically after 1 hour to prevent overheating', 'Has a BIS certified cable for enhanced safety;Equipped with Indicators to signal cooking completion / ready to shake (for homogenous cooking)', 'Color Name: Multicolor']"
2/19/2023,https://www.amazon.in/Copper-Oven-Air-Fryer-Turn/dp/B074Q4RMBM/ref=sr_1_152?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790093&sprefix=air+fryer%2Caps%2C3150&sr=8-152,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/19/2023,https://www.amazon.in/Renewed-Havells-Prolife-Grande-Technology/dp/B09X9S46YX/ref=sr_1_72?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790061&sprefix=air+fryer%2Caps%2C3150&sr=8-72,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/19/2023,https://www.amazon.in/AMION-AM4025AF-Function-Nonstick-Warranty/dp/B0B8WWGXX8/ref=sr_1_87?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790076&sprefix=air+fryer%2Caps%2C3150&sr=8-87,        AMION AM4025AF 4 Litre Oil Free Air Fryer With 7 Recipes Preset Function on LCD Digital Screen and Nonstick Frying Pot 1 Year Warranty 1400W       ,Not Available,4.4,2,"11,900","7,990.00","  #1,585,654 in Home & Kitchen (See Top 100 in Home & Kitchen)   #102 in Air Fryers   ","{'Country of Origin': 'China', 'Item model number': 'AM4025AF', 'ASIN': 'B0B8WWGXX8'}","['Enjoy Food with Less Fat or Oil: With AMION air fryer you can enjoy the same fried and crispy foods with less fat and grease', 'Get a Multifunction Cooker That Saves Your Time and Money: Aside from air frying you can also grill, roast, and bake your favorite food with its innovative heating system-rapid air technology, which is designed to cook your food evenly without the hassles of using hot oil or thermometer', 'Hassle-Free Operation: With accessible buttons and an easy cooking set up, It comes with an auto switch off timer (0-30mins) and adjustable temperature setting (180°F-400°F)', 'Easy to Clean: It has a nonstick pan, heat-resistant handle, and a detachable dishwasher safe basket, so it’s easy to cook and clean the unit after cooking']"
2/19/2023,https://www.amazon.in/CUCKOO-Roasting-Grilling-Capacity-CAF-C0510D/dp/B09PY5X45K/ref=sr_1_84?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790076&sprefix=air+fryer%2Caps%2C3150&sr=8-84,"        CUCKOO Air Fryer For Home & Kitchen | Healthy Oil free Cooking, Baking, Roasting & Grilling With Less Oil | 4.7L Capacity | CAF-C0510D | White       ",Not Available,3.8,3,"11,990","9,999.00",Not Available,{},"['[Technical Specification] Power Consumption: 220V/60HZ, Power Consumption: 1400W, Temperature: 80°C to 200°C (Temperature adjust with a simple Slider), Timer: 1min to 30min (Timer adjust with a round knob), Dimensions: 279(W) X 337(D) X 313(H), Weight: 8 Kg, Colour: White', ""[Multifunctional Healthy Air Fryer] Fry, Roast, Grill, Baking your favorite Snacks & Tasty Meals with Less or No Oil with Cuckoo's Air fryer, you can enjoy splatter-free cooking with up to 85% less fat or oil and cutting down more calories."", ""[Fast Cooking] Cuckoo's Air fryer heats up in just 2-3 minutes with Rapid Hot air circulation method cooks your food more quickly than any conventional ovens and with a less amount of oil compared to deep-fried foods."", ""[Family Size Basket] Cuckoo's Air Fryer has 4.2L Capacity and this air-fryer serves the whole family, It makes your cooking effortless and is suitable for every occasion."", ""[Retro Design] Cuckoo's Air Fryer is specially Designed for your Modern Kitchen it also enhance your Modern Kitchen Interior"", '[Easy to carry] It is very convienient to carry this Air fryer with one hand because of its handle structure on the top.', '[Easy to Clean] Basket is seprated with single push button and very easy to clean.']"
2/19/2023,https://www.amazon.in/Non-Stick-Digital-80%E2%84%83-200%E2%84%83-0-30min-Functions/dp/B09P1YP17Z/ref=sr_1_169?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790098&sprefix=air+fryer%2Caps%2C3150&sr=8-169,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{},[]
2/19/2023,https://www.amazon.in/HUNK-SHOPPERS-Stainless-Temperature-Japanese/dp/B09G314Y7S/ref=sr_1_66?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790061&sprefix=air+fryer%2Caps%2C3150&sr=8-66,"        HUNK SHOPPERS Deep Fryer Pot,304 Stainless Steel with Temperature Control and Lid Japanese Style Tempura Fryer Pan Uncoated Fryer       ",Not Available,4,Not Available,"1,680.00","1,680.00","  #295,104 in Home & Kitchen (See Top 100 in Home & Kitchen)   #62 in Air Fryers   ","{'Manufacturer': 'HUNK SHOPPERS', 'Country of Origin': 'India', 'Item part number': 'HS-DEEP-FRYING-POT-011-small', 'Product Dimensions': '10 x 10 x 4 cm', 'ASIN': 'B09G314Y7S'}","['【STAINLESS STEEL FRYER POT】Deep fryer pot is made of 304 stainless steel and is durable and has good heat insulation performance. It is very suitable for frying (french fries, chicken nuggets, squid rings, tempura, shrimp, Peanuts, fish, etc.)The fryer is compatible with all types of fire sources, including the fire sources of gas stove, induction cooker, electric stove.', '【PRECISE TEMPERATURE CONTROL】The Attached Thermometer Makes The Oil Temperature Control More Accurate，According to the temperature of the oil, cook food better to the best taste and Brings You More Delicious food.(Do Not Wash the Thermometer with Water, Wait to Ccool, Wipe it with a Paper Towel)', '【EASY FOR CLEANING】The fryer features the cold touch handle to be easy to clean and store. The detachable wire rack can drain excess fat from food. The oil level on the fryer body reminds you of the right amount of oil and you will not waste the cooking oil.', '【DEEP FRYING PAN WITH DIVERSION PORT】The design of the beak diversion port makes it easier to pour out the cooking oil after you have finished frying the food without worrying about the oil hanging during the dumping process.', '【SAFETY AND WARRANTY】Customer satisfaction is always our priority.Any issues of our products within 30 days, REPLACEMENT or REFUND will be provided.Add A NEW PARTNER to your kitchen and you will find it is worth having.']"
2/19/2023,https://www.amazon.in/TNIU-Generation-Household-Capacity-Electric/dp/B0B2PR9MJY/ref=sr_1_103?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790079&sprefix=air+fryer%2Caps%2C3150&sr=8-103,        TNIU Air Fryer A New Generation of Smart Fume Free Household 1300W High Power 5.5L Large Capacity Electric Fryer French Fries Machine       ,TNIU,4.2,Not Available,Not Available,"5,555.00",Not Available,"{'Brand': 'TNIU', 'Manufacturer': 'TNIU', 'Package Dimensions': '42 x 35.5 x 35.5 cm; 10.59 Kilograms', 'Item part number': 'TNINNNOMGTNH45113EU', 'Material': 'Abs, Stainless Steel', 'Item Weight': '10 kg 600 g'}","['🥁[Using 360 degree air circulation, by circulating hot air, the material will form a crisp outer layer and retain moisture.', '🥁[This air fryer features a 9-blade strong fan, stainless steel heating tube and surrounding air duct for better quality and better results.', '🥁[This air fryer features a 5.5L large capacity, one-piece tank that can cook any dish and is big enough for a party.', '🥁[An air fryer is a great way to cook food without using oil, making it easy to enjoy fried food without taxing the body.', '🥁[This air fryer allows you to cook your food at home in a simple and quick way, providing you with a healthy, high-tech, efficient lifestyle!']"
2/19/2023,https://www.amazon.in/AF400M-Controls-Pre-sets-Cut-Off-Feature/dp/B0BQQZMVGY/ref=sr_1_14?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790018&sprefix=air+fryer%2Caps%2C3150&sr=8-14,"        iBELL AF400M Air Fryer 4L, 1400W, Full Touch Controls with 7 Pre-sets, Timer & Auto Cut-Off Feature (Black)       ",IBELL,3.9,247,"7,690","3,784.00","  #8,033 in Home & Kitchen (See Top 100 in Home & Kitchen)   #15 in Air Fryers   ","{'Special Feature': '1400 Watts, Touch Control And Digital Display, 4L Capacity, Automatic Shut-Off, 7 Cooking Presets, Timer Function', 'Product Dimensions': '34.5D x 23W x 30.9H Centimeters', 'Colour': 'Black AF400M', 'Material': 'Plastic', 'Item Weight': '3.92 Kilograms', 'Brand': 'IBELL', 'Control Method': 'Touch', 'Country of Origin': 'China', 'Item model number': 'AF400M', 'ASIN': 'B0BQQZMVGY'}","['iBELL Premium Air Fryer with 7 Presets & Smart Rapid Air Technology', 'Touch Control And Digital Display with Auto timer shut-off', 'Capacity: 4 Litre | Power: 1400W | Supply: 220 ~ 230V', 'Advanced Timer Function & Temperature Control Function', 'Preparing For Use: 1) Place the Appliance on a Stable, horizontal and Level Surface that is also Heat Resistant. 2) Place the Basket in the Frying Tray Properly. 3) Do not fill the Frying Tray with Oil or any other Liquid', '1 Year Standard Warranty + 1 Year Additional Warranty on Free Registration']"
2/19/2023,https://www.amazon.in/Crutello-Fryer-Cover-Storage-Pockets/dp/B0B5YDVSQ9/ref=sr_1_176?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790098&sprefix=air+fryer%2Caps%2C3150&sr=8-176,        Crutello Air Fryer Cover with Storage Pockets for 5.5 Quart Fryer - Small Appliance Dust Covers       ,Not Available,3.8,141,Not Available,"4,485.00",Not Available,"{'Manufacturer': 'Crutello', 'Item model number': 'CT-AFN4', 'ASIN': 'B0B5YDVSQ9'}","['DURABLE CONSTRUCTION - Made with heavy duty nylon with a lined interior to protect your air fryer from debris. Easy to take on and off.', 'ACCESS ACCESSORIES EASILY - With 1 front pocket and 2 side pockets perfect for storing small accessories, spatulas, or tongs neatly along with your air fryer.', 'FREE OF DUST OR DIRT - Keep your air fryer clean of dust, dirt, and grime while not in use or stored away in a closet or pantry to extend the life of your air fryer.', 'FITS MOST COMPARABLE AIR FRYERS - Measuring in at 14”x11”x15” this cover securely fits the 5.5 Qt Ninja Air Fryer and other comparable models.', 'LIFETIME REPLACEMENT WARRANTY - Crutello stands behind all of its products 100%. If anything ever goes wrong with this, we will replace it with a new item.']"
2/19/2023,https://www.amazon.in/AIEVE-Accessories-Reusable-Silicone-Compatible/dp/B09WTYJGWS/ref=sr_1_191?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790101&sprefix=air+fryer%2Caps%2C3150&sr=8-191,"        AIEVE Air Fryer Liners for Ninja Air Fryer, 4 Pack Double Basket Air Fryer Accessories Reusable Silicone Air Fryer Liners Compatible with Ninja Dual Air Fryer Ninja Foodi Dual Zone XL Air Fryer       ",Not Available,4.4,11,Not Available,"2,509.00",Not Available,{'ASIN': 'B09WTYJGWS'},"['Precise Compatibility - AIEVE 4* air fryer liner air fryer accessories perfectly compatible with Ninja Foodi XL 2-basket air fryer (Ninja DZ401 Foodi 10 quart 6-in-1 DualZone 2-basket air fryer). These air fryer liners provide a convenient way to prepare delicious meals while protecting your dual air fryer basket and making it easy to clean.', 'High-Quality Material - Every air fryer silicone liner made of food-grade silicone, BPA-free, which is durable, healthy and safe. You can use these air fryer accessories to cook a variety of meals with confidence.', 'Multi-Use - Heat risistance up to 230℃/450℉. Not only can it be used as an air fryer cleaning liner, but it can also be used for temporary insulation, anti-skid can openers, and most other dual-basket air fryers. Suitable for home, holiday party or outdoor camping occasions.', 'Reusable and Washable - No more wasting hundreds of air fryer parchment paper, these non-stick silicone liners are reusable and dishwasher safe, make cleaning the air fryer basket a breeze. They are green and save money in the long run.', 'Strict Quality Control - All air fryer liners for Ninja dual air fryer are produced under a unified assembly line, and the production process is tidy and pre-placed for 15 days after production.']"
2/19/2023,https://www.amazon.in/Inalsa-Fryer-Light-1400-Watt-Technology/dp/B07GXQQP2Z/ref=sr_1_12?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790018&sprefix=air+fryer%2Caps%2C3150&sr=8-12,"        INALSA Air Fryer Fry-Light-1400W with 4.2L Cooking Pan Capacity, Timer Selection and Fully Adjustable Temperature Control|Free Recipe book|2 Year Warranty (Black/Silver)       ",Inalsa,3.8,"3,242","8,895","4,940.00","  #7,948 in Home & Kitchen (See Top 100 in Home & Kitchen)   #14 in Air Fryers   ","{'Special Feature': 'manual', 'Product Dimensions': '29D x 36.5W x 32H Centimeters', 'Colour': 'Black/Grey', 'Capacity': '4.2 litres', 'Material': 'ABS Body', 'Recommended Uses For Product': 'Roast, Broil, Steam, Reheat', 'Item Weight': '5270 Grams', 'Brand': 'Inalsa', 'Wattage': '1400 Watts', 'Voltage': '240 Volts', 'Controller Type': 'Manual', 'Is Dishwasher Safe': 'Yes', 'Manufacturer': 'Tuareg Marketing Pvt. Ltd. Khasra No- 1189, Bhalswa, New Delhi-110033, India. Contact- 9773982065', 'Country of Origin': 'China', 'Imported By': 'Tuareg Marketing Pvt. Ltd. Khasra No- 1189, Bhalswa, New Delhi-110033, Delhi, India. Contact No. 9773982065, E-mail: customercare@inalsa.co.in ; Website: inalsaapliances.com', 'Item model number': 'Frylight', 'ASIN': 'B07GXQQP2Z'}","['Fulfil Instant Cravings, with 1400w of power, this air fryer heats up in 2-3 minutes and cooks food faster than a conventional oven so you can save money at the same time as cutting down the calories', 'Quick Release Button: Pressing the release button allows you to detach your basket from the air-fryer for easy cleaning and quick serving purpose', 'Intelligent Knob and Easy To Use: Rotate the knob to adjust timer and temp according to your cooking needs. Let the knobs take care of your dishes, this air fryer is not just limited to chips; you can cook-up casseroles, curries, beef, chicken breasts, sausages and even desserts', 'Family Size Basket with 2.9 L Food Basket and 4.2 L Cooking Pan capacity, this air-fryer serves the whole family, It makes your cooking effortless and is suitable for every occasion', 'Safety mechanism: For your safety, this appliance automatically switches off itself on basket removal. Over-heat protection has also been provided to protect against sudden overloads', 'Dishwasher Safe and Easy To Clean- Detachable Food Graded Non-Stick coated basket is dishwasher safe, easy to clean, you just need to clean the basket and the pan by putting it into the dish washer, release your hands and safe your time', 'Suitable for gifting on Diwali and other special occasions.']"
